User,Название,Жанр,Рейтинг
User77,Film_313,мелодрама,2.6
User22,Film_58,детектив,3.7
User150,Film_42,детектив,1.6
User78,Film_150,драма,2.6
User107,Film_76,драма,2.4
User42,Film_175,детектив,2.7
User85,Film_219,комедия,1.5
User28,Film_378,триллер,3.1
User19,Film_231,комедия,4.9
User112,Film_32,фантастика,1.8
User138,Film_389,детектив,2.4
User97,Film_291,комедия,2.9
User59,Film_50,триллер,4.3
User70,Film_375,боевик,3.5
User13,Film_266,комедия,2.4
User82,Film_166,боевик,4.1
User147,Film_257,боевик,4.4
User67,Film_121,детектив,4.2
User115,Film_347,мелодрама,3.7
User84,Film_278,боевик,4.8
User40,Film_67,триллер,3.3
User75,Film_64,фантастика,5.0
User27,Film_162,драма,4.4
User93,Film_361,триллер,3.2
User80,Film_288,комедия,4.8
User102,Film_8,драма,3.2
User69,Film_127,детектив,3.4
User39,Film_81,триллер,2.4
User128,Film_378,триллер,2.4
User33,Film_266,комедия,3.5
User139,Film_261,фантастика,3.8
User109,Film_177,мелодрама,4.5
User6,Film_175,детектив,2.0
User11,Film_82,фантастика,4.9
User123,Film_216,драма,5.0
User81,Film_62,триллер,3.9
User33,Film_356,драма,1.7
User106,Film_217,комедия,3.8
User88,Film_361,триллер,2.9
User19,Film_200,фантастика,5.0
User94,Film_5,фантастика,3.4
User52,Film_72,боевик,3.9
User38,Film_114,детектив,4.5
User28,Film_183,мелодрама,4.7
User1,Film_313,мелодрама,3.9
User40,Film_276,драма,5.0
User5,Film_205,триллер,5.0
User45,Film_99,детектив,4.6
User109,Film_131,мелодрама,4.1
User70,Film_210,фантастика,5.0
User52,Film_67,триллер,3.5
User110,Film_357,фантастика,4.9
User128,Film_258,триллер,3.0
User72,Film_165,комедия,3.7
User94,Film_220,детектив,4.3
User61,Film_372,детектив,4.3
User103,Film_183,мелодрама,3.0
User23,Film_290,детектив,1.6
User77,Film_109,комедия,2.7
User100,Film_218,фантастика,4.4
User89,Film_340,драма,4.4
User3,Film_234,мелодрама,3.9
User108,Film_93,боевик,3.1
User136,Film_373,триллер,4.1
User9,Film_33,боевик,2.8
User136,Film_153,комедия,5.0
User147,Film_201,боевик,5.0
User57,Film_194,боевик,3.5
User14,Film_35,мелодрама,2.9
User86,Film_134,триллер,2.1
User29,Film_231,комедия,2.1
User31,Film_202,драма,2.7
User123,Film_196,комедия,5.0
User15,Film_72,боевик,4.1
User18,Film_189,триллер,2.4
User134,Film_149,фантастика,2.6
User102,Film_136,драма,3.1
User104,Film_198,мелодрама,5.0
User40,Film_320,детектив,3.9
User111,Film_321,триллер,2.3
User115,Film_282,драма,3.9
User111,Film_235,триллер,2.2
User61,Film_27,мелодрама,3.6
User27,Film_323,боевик,3.1
User133,Film_309,комедия,2.3
User82,Film_268,мелодрама,3.8
User150,Film_107,мелодрама,3.4
User128,Film_351,драма,3.5
User61,Film_355,драма,2.7
User10,Film_204,триллер,3.1
User28,Film_290,детектив,4.6
User89,Film_41,драма,3.9
User43,Film_204,триллер,4.4
User11,Film_190,боевик,2.6
User136,Film_74,драма,2.4
User19,Film_115,драма,1.9
User103,Film_322,боевик,3.5
User82,Film_365,мелодрама,3.5
User6,Film_131,мелодрама,4.1
User16,Film_239,детектив,2.3
User114,Film_113,комедия,4.3
User135,Film_99,детектив,2.9
User24,Film_122,фантастика,5.0
User130,Film_13,боевик,4.6
User36,Film_134,триллер,3.2
User98,Film_329,триллер,1.9
User100,Film_159,триллер,3.1
User118,Film_116,фантастика,3.0
User107,Film_79,драма,3.0
User35,Film_256,мелодрама,3.2
User49,Film_133,триллер,2.4
User121,Film_303,детектив,3.7
User123,Film_332,триллер,4.1
User52,Film_311,комедия,2.4
User6,Film_150,драма,3.1
User16,Film_339,боевик,3.4
User123,Film_189,триллер,3.7
User67,Film_117,детектив,3.9
User115,Film_386,боевик,3.0
User71,Film_271,триллер,4.2
User79,Film_330,мелодрама,4.3
User79,Film_252,детектив,2.2
User115,Film_180,комедия,4.1
User106,Film_23,комедия,3.1
User47,Film_59,боевик,4.3
User52,Film_78,боевик,4.1
User109,Film_265,фантастика,1.9
User75,Film_345,детектив,4.2
User95,Film_326,детектив,4.3
User1,Film_397,комедия,2.2
User146,Film_394,триллер,2.5
User28,Film_341,боевик,3.4
User16,Film_15,драма,4.0
User124,Film_44,драма,2.9
User118,Film_94,фантастика,3.2
User13,Film_153,комедия,3.2
User145,Film_393,мелодрама,3.7
User75,Film_240,триллер,4.5
User14,Film_166,боевик,2.4
User148,Film_201,боевик,4.4
User35,Film_77,драма,3.8
User36,Film_79,драма,4.9
User16,Film_362,детектив,2.3
User105,Film_395,комедия,4.6
User119,Film_196,комедия,3.3
User143,Film_267,детектив,2.7
User40,Film_329,триллер,2.9
User68,Film_387,драма,2.3
User138,Film_3,триллер,2.9
User100,Film_125,детектив,4.0
User100,Film_140,триллер,2.9
User121,Film_204,триллер,3.9
User120,Film_43,триллер,3.4
User77,Film_397,комедия,3.0
User86,Film_96,триллер,2.8
User15,Film_131,мелодрама,3.8
User70,Film_290,детектив,3.6
User27,Film_276,драма,4.8
User136,Film_61,боевик,5.0
User85,Film_364,драма,3.7
User1,Film_382,боевик,2.2
User38,Film_367,мелодрама,2.8
User115,Film_316,детектив,3.2
User143,Film_400,боевик,3.6
User52,Film_23,комедия,1.6
User146,Film_290,детектив,3.0
User102,Film_69,фантастика,2.7
User73,Film_144,фантастика,2.2
User107,Film_68,фантастика,3.1
User137,Film_135,мелодрама,1.5
User108,Film_71,триллер,5.0
User138,Film_14,триллер,2.3
User128,Film_28,триллер,3.1
User79,Film_126,боевик,2.4
User49,Film_382,боевик,2.4
User114,Film_192,мелодрама,4.9
User84,Film_358,детектив,3.8
User4,Film_359,фантастика,2.6
User105,Film_235,триллер,3.0
User83,Film_132,мелодрама,2.8
User76,Film_226,драма,4.4
User65,Film_349,фантастика,4.5
User116,Film_138,триллер,3.3
User60,Film_119,фантастика,2.2
User1,Film_292,драма,3.6
User62,Film_241,детектив,5.0
User61,Film_304,триллер,2.4
User41,Film_179,драма,4.5
User76,Film_189,триллер,2.4
User52,Film_95,детектив,3.5
User14,Film_100,триллер,4.4
User62,Film_242,фантастика,4.3
User34,Film_258,триллер,4.2
User117,Film_308,драма,2.9
User135,Film_292,драма,4.2
User59,Film_130,детектив,3.6
User11,Film_204,триллер,3.1
User145,Film_326,детектив,4.3
User104,Film_63,драма,4.6
User123,Film_142,драма,5.0
User11,Film_348,драма,2.4
User20,Film_386,боевик,2.4
User137,Film_390,фантастика,3.2
User12,Film_116,фантастика,3.2
User128,Film_25,комедия,3.4
User131,Film_40,боевик,4.0
User105,Film_192,мелодрама,4.7
User135,Film_36,фантастика,4.4
User8,Film_255,боевик,3.2
User141,Film_267,детектив,4.5
User8,Film_221,комедия,3.4
User82,Film_177,мелодрама,3.5
User38,Film_208,мелодрама,2.5
User96,Film_67,триллер,2.9
User111,Film_194,боевик,3.3
User90,Film_261,фантастика,4.6
User63,Film_293,мелодрама,3.5
User76,Film_149,фантастика,2.4
User77,Film_53,боевик,4.6
User127,Film_396,драма,2.4
User72,Film_73,драма,2.3
User115,Film_53,боевик,2.7
User55,Film_360,драма,2.6
User140,Film_64,фантастика,2.5
User43,Film_103,мелодрама,2.5
User31,Film_288,комедия,3.7
User113,Film_62,триллер,3.1
User4,Film_19,драма,3.6
User41,Film_45,детектив,5.0
User50,Film_211,драма,2.6
User10,Film_388,детектив,2.3
User35,Film_380,фантастика,3.3
User57,Film_240,триллер,4.0
User117,Film_7,триллер,1.9
User122,Film_219,комедия,4.0
User96,Film_179,драма,4.0
User60,Film_59,боевик,2.7
User130,Film_34,мелодрама,4.1
User107,Film_92,драма,3.1
User33,Film_122,фантастика,3.1
User114,Film_23,комедия,4.3
User20,Film_354,боевик,2.6
User104,Film_145,триллер,4.2
User36,Film_3,триллер,3.7
User81,Film_194,боевик,3.6
User71,Film_160,триллер,4.4
User132,Film_202,драма,3.5
User76,Film_20,драма,4.4
User125,Film_186,драма,2.7
User37,Film_11,детектив,2.9
User79,Film_250,боевик,2.1
User19,Film_116,фантастика,5.0
User55,Film_314,комедия,4.6
User20,Film_32,фантастика,3.1
User34,Film_165,комедия,3.7
User141,Film_199,драма,2.4
User136,Film_367,мелодрама,4.9
User118,Film_358,детектив,3.9
User32,Film_341,боевик,4.6
User108,Film_276,драма,3.4
User27,Film_218,фантастика,3.3
User21,Film_293,мелодрама,3.3
User85,Film_155,триллер,4.6
User112,Film_332,триллер,4.3
User103,Film_334,фантастика,1.8
User71,Film_46,триллер,3.6
User14,Film_340,драма,3.2
User36,Film_346,фантастика,3.2
User110,Film_162,драма,3.1
User116,Film_89,мелодрама,4.0
User22,Film_21,фантастика,3.2
User39,Film_29,мелодрама,4.3
User22,Film_208,мелодрама,3.7
User137,Film_5,фантастика,3.2
User96,Film_173,триллер,2.8
User130,Film_197,детектив,3.8
User3,Film_81,триллер,2.5
User18,Film_83,детектив,2.4
User14,Film_22,мелодрама,3.4
User116,Film_235,триллер,3.8
User85,Film_398,триллер,4.0
User80,Film_154,мелодрама,4.3
User137,Film_263,боевик,4.7
User141,Film_374,драма,2.5
User24,Film_207,боевик,4.5
User94,Film_135,мелодрама,3.1
User148,Film_265,фантастика,2.5
User106,Film_114,детектив,4.2
User51,Film_274,боевик,2.4
User61,Film_349,фантастика,2.7
User81,Film_292,драма,3.6
User50,Film_204,триллер,3.3
User10,Film_289,фантастика,4.1
User2,Film_114,детектив,3.0
User7,Film_111,триллер,2.7
User143,Film_112,боевик,3.3
User77,Film_175,детектив,3.9
User98,Film_269,боевик,2.3
User84,Film_233,боевик,5.0
User23,Film_293,мелодрама,2.5
User125,Film_220,детектив,4.4
User102,Film_125,детектив,2.8
User107,Film_263,боевик,4.4
User9,Film_342,боевик,2.9
User104,Film_385,драма,4.9
User1,Film_257,боевик,2.8
User26,Film_364,драма,2.9
User149,Film_217,комедия,2.5
User146,Film_99,детектив,2.7
User49,Film_80,триллер,3.0
User142,Film_134,триллер,3.8
User149,Film_397,комедия,3.3
User129,Film_104,фантастика,3.3
User5,Film_196,комедия,4.0
User96,Film_95,детектив,4.9
User67,Film_142,драма,2.8
User118,Film_353,боевик,4.3
User148,Film_146,детектив,4.0
User51,Film_235,триллер,2.0
User147,Film_385,драма,4.4
User127,Film_328,боевик,3.5
User141,Film_329,триллер,3.8
User75,Film_222,детектив,3.9
User103,Film_282,драма,3.5
User85,Film_110,комедия,2.2
User125,Film_119,фантастика,3.9
User13,Film_98,боевик,3.3
User111,Film_207,боевик,3.9
User108,Film_181,комедия,2.8
User102,Film_387,драма,3.4
User65,Film_68,фантастика,5.0
User19,Film_94,фантастика,4.8
User144,Film_115,драма,4.3
User21,Film_383,мелодрама,3.8
User27,Film_290,детектив,3.2
User120,Film_178,драма,3.5
User16,Film_246,триллер,5.0
User39,Film_9,драма,3.9
User104,Film_219,комедия,4.3
User43,Film_212,комедия,3.6
User140,Film_152,детектив,3.3
User92,Film_5,фантастика,2.7
User32,Film_270,детектив,4.4
User136,Film_245,детектив,4.5
User77,Film_38,мелодрама,2.3
User68,Film_22,мелодрама,3.3
User35,Film_210,фантастика,3.6
User38,Film_52,комедия,4.3
User20,Film_35,мелодрама,4.4
User58,Film_215,драма,3.3
User60,Film_11,детектив,2.5
User31,Film_228,боевик,3.7
User60,Film_273,драма,2.4
User146,Film_147,фантастика,3.0
User9,Film_140,триллер,3.8
User124,Film_191,боевик,2.7
User92,Film_43,триллер,3.7
User52,Film_233,боевик,4.1
User94,Film_258,триллер,1.6
User143,Film_98,боевик,3.9
User9,Film_307,комедия,4.0
User147,Film_314,комедия,3.0
User93,Film_265,фантастика,5.0
User103,Film_21,фантастика,2.1
User59,Film_247,драма,2.2
User79,Film_391,триллер,4.2
User22,Film_168,боевик,4.9
User81,Film_51,детектив,2.0
User14,Film_53,боевик,2.2
User138,Film_114,детектив,2.7
User45,Film_70,комедия,5.0
User39,Film_122,фантастика,4.3
User113,Film_219,комедия,4.1
User79,Film_394,триллер,3.8
User31,Film_363,детектив,3.5
User145,Film_359,фантастика,4.2
User107,Film_310,фантастика,2.9
User13,Film_105,фантастика,4.6
User149,Film_344,фантастика,2.9
User24,Film_368,боевик,4.7
User37,Film_312,комедия,3.5
User25,Film_26,фантастика,4.7
User48,Film_162,драма,5.0
User90,Film_33,боевик,2.7
User93,Film_208,мелодрама,3.9
User50,Film_312,комедия,3.5
User118,Film_333,мелодрама,3.8
User65,Film_185,триллер,2.7
User4,Film_35,мелодрама,3.4
User150,Film_351,драма,3.4
User65,Film_351,драма,4.3
User132,Film_257,боевик,4.3
User107,Film_122,фантастика,2.6
User9,Film_288,комедия,4.7
User23,Film_299,детектив,2.0
User68,Film_12,боевик,3.2
User132,Film_79,драма,3.3
User51,Film_366,мелодрама,5.0
User84,Film_93,боевик,4.0
User45,Film_138,триллер,1.8
User94,Film_25,комедия,4.6
User130,Film_17,триллер,1.9
